schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
12/18/1988,1988,16,FALSE,TAM,21,10,DET,TB,-3,37,Houlihan's Stadium,FALSE,45,10,47,
12/19/1988,1988,16,FALSE,MIN,28,27,CHI,MIN,-7,39,Hubert H. Humphrey Metrodome,FALSE,72,0,,DOME
12/24/1988,1988,Wildcard,TRUE,CLE,23,24,OTI,CLE,-3,38,Cleveland Municipal Stadium,FALSE,,,,
12/26/1988,1988,Wildcard,TRUE,MIN,28,17,RAM,MIN,-5.5,42,Hubert H. Humphrey Metrodome,FALSE,72,0,,DOME
12/31/1988,1988,Division,TRUE,CHI,20,12,PHI,CHI,-5.5,38,Soldier Field,FALSE,,,,
12/31/1988,1988,Division,TRUE,CIN,21,13,SEA,CIN,-6.5,46,Cinergy Field,FALSE,,,,
1/1/1989,1988,Division,TRUE,BUF,17,10,OTI,BUF,-3.5,37,Ralph Wilson Stadium,FALSE,,,,
1/1/1989,1988,Division,TRUE,SFO,34,9,MIN,SF,-3.5,44,Candlestick Park,FALSE,,,,
1/8/1989,1988,Conference,TRUE,CHI,3,28,SFO,SF,-2,35,Soldier Field,FALSE,,,,
1/8/1989,1988,Conference,TRUE,CIN,21,10,BUF,CIN,-4,41,Cinergy Field,FALSE,,,,
1/22/1989,1988,Superbowl,TRUE,SFO,20,16,CIN,SF,-7,48,Joe Robbie Stadium,TRUE,76,25,,
9/10/1989,1989,1,FALSE,ATL,21,31,RAM,LAR,-7,39,Atlanta-Fulton County Stadium,FALSE,80,9,66,
9/10/1989,1989,1,FALSE,CHI,17,14,CIN,CHI,-3.5,42,Soldier Field,FALSE,64,12,75,
9/10/1989,1989,1,FALSE,DEN,34,20,KAN,DEN,-6,41,Mile High Stadium,FALSE,54,11,82,
9/10/1989,1989,1,FALSE,DET,13,16,CRD,CRD,-1.5,40,Pontiac Silverdome,FALSE,72,0,,DOME
9/10/1989,1989,1,FALSE,GNB,21,23,TAM,GB,-3,41,Lambeau Field,FALSE,60,6,68,
9/10/1989,1989,1,FALSE,CLT,24,30,SFO,SF,-3,42.5,RCA Dome,FALSE,72,0,,DOME
9/10/1989,1989,1,FALSE,RAI,40,14,SDG,LVR,-3.5,40,Los Angeles Memorial Coliseum,FALSE,65,10,80,
9/10/1989,1989,1,FALSE,MIA,24,27,BUF,BUF,-4,39.5,Sun Life Stadium,FALSE,82,11,70,
9/10/1989,1989,1,FALSE,MIN,38,7,OTI,MIN,-5,45,Hubert H. Humphrey Metrodome,FALSE,72,0,,DOME
9/10/1989,1989,1,FALSE,NOR,28,0,DAL,NO,-5,40.5,Louisiana Superdome,FALSE,72,0,,DOME
9/10/1989,1989,1,FALSE,NYJ,24,27,NWE,NYJ,-2.5,41,Giants Stadium,FALSE,85,9,61,
9/10/1989,1989,1,FALSE,PHI,31,7,SEA,PHI,-5,43,Veterans Stadium,FALSE,80,8,73,
9/10/1989,1989,1,FALSE,PIT,0,51,CLE,CLE,-2,43,Three Rivers Stadium,FALSE,73,8,83,
9/11/1989,1989,1,FALSE,WAS,24,27,NYG,WAS,-4,42,RFK Memorial Stadium,FALSE,83,11,70,
9/17/1989,1989,2,FALSE,ATL,27,21,DAL,ATL,-2.5,40.5,Atlanta-Fulton County Stadium,FALSE,70,9,66,
9/17/1989,1989,2,FALSE,CHI,38,7,MIN,MIN,-1.5,39,Soldier Field,FALSE,62,4,69,
9/17/1989,1989,2,FALSE,CIN,41,10,PIT,CIN,-10,44,Cinergy Field,FALSE,63,6,75,
9/17/1989,1989,2,FALSE,CLE,38,24,NYJ,CLE,-7.5,43,Cleveland Municipal Stadium,FALSE,62,11,84,
9/17/1989,1989,2,FALSE,GNB,35,34,NOR,NO,-4.5,40,Lambeau Field,FALSE,60,7,66,
9/17/1989,1989,2,FALSE,KAN,24,19,RAI,KC,-2.5,42,Arrowhead Stadium,FALSE,68,13,76,
9/17/1989,1989,2,FALSE,RAM,31,17,CLT,LAR,-6,43.5,Anaheim Stadium,FALSE,67,12,79,
9/17/1989,1989,2,FALSE,NWE,10,24,MIA,NE,-6.5,43.5,Foxboro Stadium,FALSE,62,11,96,
9/17/1989,1989,2,FALSE,NYG,24,14,DET,NYG,-10.5,39,Giants Stadium,FALSE,69,8,84,
9/17/1989,1989,2,FALSE,SDG,27,34,OTI,TEN,-4.5,43,Qualcomm Stadium,FALSE,70,10,80,
9/17/1989,1989,2,FALSE,SEA,24,34,CRD,SEA,-7.5,41,Seattle Kingdome,FALSE,72,0,,DOME
9/17/1989,1989,2,FALSE,TAM,16,20,SFO,SF,-7,44,Houlihan's Stadium,FALSE,82,6,74,
9/17/1989,1989,2,FALSE,WAS,37,42,PHI,WAS,-3,44,RFK Memorial Stadium,FALSE,72,11,78,
9/18/1989,1989,2,FALSE,BUF,14,28,DEN,BUF,-6.5,42,Ralph Wilson Stadium,FALSE,57,6,79,
9/24/1989,1989,3,FALSE,DAL,7,30,WAS,WAS,-5.5,46,Texas Stadium,FALSE,59,13,42,
9/24/1989,1989,3,FALSE,DEN,31,21,RAI,DEN,-6,45,Mile High Stadium,FALSE,62,11,43,
9/24/1989,1989,3,FALSE,DET,27,47,CHI,CHI,-7,38,Pontiac Silverdome,FALSE,72,0,,DOME
