,Week,Day,Date,Time,Outcome,OT,Rec,Home,Opp,Score_Tm,Score_Opp,Offense_1stD,Offense_TotYd,Offense_PassY,Offense_RushY,Offense_TO,Defense_1stD,Defense_TotYd,Defense_PassY,Defense_RushY,Defense_TO,Year,Expected Points_Offense,Expected Points_Defense,Expected Points_Sp. Tms
285,12,Sun,November 23,,W,False,8-1,False,Detroit Lions,24.0,7.0,25.0,390.0,166.0,224.0,3.0,3.0,93.0,15.0,78.0,6.0,1941,,,
286,13,Sun,November 30,,W,False,9-1,False,Philadelphia Eagles,49.0,14.0,21.0,523.0,249.0,274.0,2.0,12.0,272.0,156.0,116.0,7.0,1941,,,
287,14,Sun,December 7,,W,False,10-1,False,Chicago Cardinals,34.0,24.0,16.0,362.0,158.0,204.0,6.0,18.0,329.0,226.0,103.0,3.0,1941,,,
288,,,Playoffs,,,False,,True,,,,,,,,,,,,,,1941,,,
289,Division,Sun,December 14,,W,False,11-1,True,Green Bay Packers,33.0,14.0,14.0,325.0,48.0,277.0,3.0,12.0,255.0,222.0,33.0,4.0,1941,,,
290,Championship,Sun,December 21,,W,False,12-1,True,New York Giants,37.0,9.0,20.0,389.0,182.0,207.0,1.0,8.0,157.0,73.0,84.0,5.0,1941,,,
291,3,Sun,September 27,,W,False,1-0,False,Green Bay Packers,44.0,28.0,14.0,310.0,85.0,225.0,3.0,16.0,337.0,233.0,104.0,5.0,1942,,,
292,4,Sun,October 4,,W,False,2-0,False,Cleveland Rams,21.0,7.0,12.0,297.0,179.0,118.0,4.0,7.0,148.0,128.0,20.0,4.0,1942,,,
293,5,Sun,October 11,,W,False,3-0,True,Chicago Cardinals,41.0,14.0,11.0,332.0,252.0,80.0,5.0,8.0,199.0,156.0,43.0,2.0,1942,,,
294,6,Sun,October 18,,W,False,4-0,True,New York Giants,26.0,7.0,18.0,335.0,91.0,244.0,4.0,10.0,220.0,142.0,78.0,4.0,1942,,,
295,7,Sun,October 25,,W,False,5-0,True,Philadelphia Eagles,45.0,14.0,16.0,378.0,227.0,151.0,4.0,7.0,83.0,68.0,15.0,3.0,1942,,,
296,8,Sun,November 1,,W,False,6-0,True,Detroit Lions,16.0,0.0,16.0,321.0,161.0,160.0,6.0,6.0,125.0,43.0,82.0,4.0,1942,,,
297,9,Sun,November 8,,W,False,7-0,False,Brooklyn Dodgers,35.0,0.0,22.0,424.0,164.0,260.0,2.0,9.0,120.0,60.0,60.0,4.0,1942,,,
298,10,Sun,November 15,,W,False,8-0,True,Green Bay Packers,38.0,7.0,12.0,342.0,161.0,181.0,4.0,14.0,208.0,165.0,43.0,5.0,1942,,,
299,11,Sun,November 22,,W,False,9-0,False,Detroit Lions,42.0,0.0,8.0,362.0,270.0,92.0,5.0,10.0,144.0,63.0,81.0,12.0,1942,,,
300,12,Sun,November 29,,W,False,10-0,True,Cleveland Rams,47.0,0.0,14.0,506.0,323.0,183.0,3.0,6.0,58.0,48.0,10.0,4.0,1942,,,
301,13,Sun,December 6,,W,False,11-0,False,Chicago Cardinals,21.0,7.0,12.0,248.0,61.0,187.0,4.0,5.0,56.0,73.0,-17.0,4.0,1942,,,
302,,,Playoffs,,,False,,True,,,,,,,,,,,,,,1942,,,
303,Championship,Sun,December 13,,L,False,11-1,False,Washington Redskins,6.0,14.0,10.0,188.0,119.0,69.0,4.0,9.0,170.0,66.0,104.0,2.0,1942,,,
304,2,Sun,September 26,,T,False,0-0-1,False,Green Bay Packers,21.0,21.0,12.0,248.0,102.0,146.0,3.0,12.0,279.0,55.0,224.0,5.0,1943,,,
305,3,Sun,October 3,,W,False,1-0-1,False,Detroit Lions,27.0,21.0,13.0,396.0,267.0,129.0,4.0,14.0,182.0,77.0,105.0,3.0,1943,,,
306,4,Sun,October 10,,W,False,2-0-1,True,Chicago Cardinals,20.0,0.0,12.0,297.0,211.0,86.0,3.0,13.0,216.0,99.0,117.0,6.0,1943,,,
307,5,Sun,October 17,,W,False,3-0-1,True,Phi/Pit Eagles/Steelers,48.0,21.0,17.0,396.0,186.0,210.0,3.0,12.0,298.0,181.0,117.0,3.0,1943,,,
308,6,Sun,October 24,,W,False,4-0-1,True,Brooklyn Dodgers,33.0,21.0,21.0,446.0,243.0,203.0,3.0,6.0,180.0,116.0,64.0,2.0,1943,,,
309,7,Sun,October 31,,W,False,5-0-1,True,Detroit Lions,35.0,14.0,18.0,481.0,241.0,240.0,5.0,12.0,257.0,125.0,132.0,4.0,1943,,,
310,8,Sun,November 7,,W,False,6-0-1,True,Green Bay Packers,21.0,7.0,14.0,341.0,186.0,155.0,2.0,11.0,234.0,112.0,122.0,1.0,1943,,,
311,9,Sun,November 14,,W,False,7-0-1,False,New York Giants,56.0,7.0,23.0,682.0,488.0,194.0,2.0,7.0,157.0,73.0,84.0,2.0,1943,,,
312,10,Sun,November 21,,L,False,7-1-1,False,Washington Redskins,7.0,21.0,12.0,234.0,145.0,89.0,6.0,8.0,257.0,44.0,213.0,,1943,,,
313,11,Sun,November 28,,W,False,8-1-1,False,Chicago Cardinals,35.0,24.0,19.0,440.0,241.0,199.0,4.0,5.0,202.0,98.0,104.0,4.0,1943,,,
314,,,Playoffs,,,False,,True,,,,,,,,,,,,,,1943,,,
315,Championship,Sun,December 26,,W,False,9-1-1,True,Washington Redskins,41.0,21.0,14.0,455.0,286.0,169.0,,11.0,249.0,199.0,50.0,6.0,1943,,,
316,2,Sun,September 24,,L,False,0-1,False,Green Bay Packers,28.0,42.0,15.0,273.0,194.0,79.0,8.0,16.0,364.0,150.0,214.0,4.0,1944,,,
317,4,Sun,October 8,,L,False,0-2,False,Cleveland Rams,7.0,19.0,6.0,220.0,143.0,77.0,4.0,11.0,222.0,65.0,157.0,5.0,1944,,,
318,5,Sun,October 15,,W,False,1-2,True,Chi/Pit Cards/Steelers,34.0,7.0,13.0,285.0,154.0,131.0,3.0,4.0,115.0,26.0,89.0,4.0,1944,,,
319,6,Sun,October 22,,T,False,1-2-1,True,Detroit Lions,21.0,21.0,15.0,404.0,199.0,205.0,2.0,15.0,318.0,129.0,189.0,2.0,1944,,,
320,7,Sun,October 29,,W,False,2-2-1,True,Cleveland Rams,28.0,21.0,16.0,388.0,114.0,274.0,2.0,8.0,123.0,94.0,29.0,,1944,,,
321,8,Sun,November 5,,W,False,3-2-1,True,Green Bay Packers,21.0,0.0,13.0,320.0,182.0,138.0,5.0,8.0,146.0,97.0,49.0,5.0,1944,,,
322,9,Sun,November 12,,W,False,4-2-1,True,Boston Yanks,21.0,7.0,17.0,387.0,258.0,129.0,3.0,11.0,180.0,94.0,86.0,3.0,1944,,,
323,10,Sun,November 19,,L,False,4-3-1,False,Detroit Lions,21.0,41.0,19.0,314.0,167.0,147.0,4.0,10.0,324.0,170.0,154.0,3.0,1944,,,
324,11,Sun,November 26,,W,False,5-3-1,False,Philadelphia Eagles,28.0,7.0,9.0,176.0,85.0,91.0,2.0,13.0,96.0,94.0,2.0,6.0,1944,,,
325,12,Sun,December 3,,W,False,6-3-1,False,Chi/Pit Cards/Steelers,49.0,7.0,12.0,412.0,104.0,308.0,1.0,10.0,94.0,96.0,-2.0,2.0,1944,,,
326,2,Sun,September 30,,L,False,0-1,False,Green Bay Packers,21.0,31.0,26.0,409.0,227.0,182.0,2.0,14.0,292.0,94.0,198.0,1.0,1945,,,
327,3,Sun,October 7,,L,False,0-2,False,Cleveland Rams,0.0,17.0,16.0,322.0,227.0,95.0,4.0,14.0,289.0,53.0,236.0,4.0,1945,,,
328,4,Sun,October 14,,L,False,0-3,True,Chicago Cardinals,7.0,16.0,8.0,213.0,196.0,17.0,2.0,17.0,327.0,86.0,241.0,2.0,1945,,,
329,5,Sun,October 21,,L,False,0-4,True,Cleveland Rams,21.0,41.0,22.0,343.0,104.0,239.0,3.0,19.0,407.0,270.0,137.0,2.0,1945,,,
330,6,Sun,October 28,,L,False,0-5,False,Detroit Lions,10.0,16.0,16.0,215.0,84.0,131.0,1.0,4.0,148.0,133.0,15.0,3.0,1945,,,
331,7,Sun,November 4,,W,False,1-5,True,Green Bay Packers,28.0,24.0,19.0,396.0,125.0,271.0,4.0,9.0,180.0,151.0,29.0,2.0,1945,,,
332,8,Sun,November 11,,L,False,1-6,True,Detroit Lions,28.0,35.0,15.0,333.0,279.0,54.0,2.0,12.0,326.0,186.0,140.0,5.0,1945,,,
333,9,Sun,November 18,,L,False,1-7,False,Washington Redskins,21.0,28.0,18.0,342.0,233.0,109.0,2.0,11.0,339.0,129.0,210.0,1.0,1945,,,
334,10,Sun,November 25,,W,False,2-7,True,Pittsburgh Steelers,28.0,7.0,14.0,525.0,243.0,282.0,2.0,9.0,131.0,9.0,122.0,3.0,1945,,,
335,11,Sun,December 2,,W,False,3-7,False,Chicago Cardinals,28.0,20.0,12.0,257.0,134.0,123.0,2.0,16.0,293.0,171.0,122.0,1.0,1945,,,
336,2,Sun,September 29,,W,False,1-0,False,Green Bay Packers,30.0,7.0,22.0,432.0,131.0,301.0,2.0,6.0,114.0,15.0,99.0,4.0,1946,,,
337,3,Sun,October 6,,W,False,2-0,False,Chicago Cardinals,34.0,17.0,22.0,358.0,179.0,179.0,2.0,12.0,351.0,218.0,133.0,4.0,1946,,,
338,4,Sun,October 13,,T,False,2-0-1,True,Los Angeles Rams,28.0,28.0,17.0,312.0,248.0,64.0,2.0,18.0,396.0,155.0,241.0,4.0,1946,,,
339,5,Sun,October 20,,W,False,3-0-1,True,Philadelphia Eagles,21.0,14.0,17.0,297.0,145.0,152.0,3.0,11.0,199.0,154.0,45.0,6.0,1946,,,
340,6,Sun,October 27,,L,False,3-1-1,False,New York Giants,0.0,14.0,15.0,342.0,227.0,115.0,7.0,9.0,150.0,87.0,63.0,5.0,1946,,,
341,7,Sun,November 3,,W,False,4-1-1,True,Green Bay Packers,10.0,7.0,14.0,159.0,36.0,123.0,3.0,9.0,125.0,47.0,78.0,2.0,1946,,,
342,8,Sun,November 10,,W,False,5-1-1,False,Los Angeles Rams,27.0,21.0,19.0,390.0,243.0,147.0,3.0,20.0,314.0,180.0,134.0,4.0,1946,,,
343,9,Sun,November 17,,W,False,6-1-1,True,Washington Redskins,24.0,20.0,15.0,266.0,189.0,77.0,3.0,10.0,237.0,201.0,36.0,6.0,1946,,,
344,10,Sun,November 24,,W,False,7-1-1,True,Detroit Lions,42.0,6.0,24.0,362.0,101.0,261.0,1.0,11.0,205.0,178.0,27.0,6.0,1946,,,
345,11,Sun,December 1,,L,False,7-2-1,True,Chicago Cardinals,28.0,35.0,26.0,374.0,232.0,142.0,5.0,15.0,297.0,135.0,162.0,4.0,1946,,,
346,12,Sun,December 8,,W,False,8-2-1,False,Detroit Lions,45.0,24.0,20.0,377.0,219.0,158.0,3.0,16.0,266.0,240.0,26.0,4.0,1946,,,
347,,,Playoffs,,,False,,True,,,,,,,,,,,,,,1946,,,
348,Championship,Sun,December 15,,W,False,9-2-1,False,New York Giants,24.0,14.0,10.0,245.0,144.0,101.0,3.0,13.0,248.0,128.0,120.0,8.0,1946,,,
349,2,Sun,September 28,,L,False,0-1,False,Green Bay Packers,20.0,29.0,21.0,314.0,150.0,164.0,6.0,17.0,337.0,101.0,236.0,2.0,1947,,,
350,3,Sun,October 5,,L,False,0-2,False,Chicago Cardinals,7.0,31.0,11.0,229.0,131.0,98.0,6.0,19.0,303.0,157.0,146.0,3.0,1947,,,
351,4,Sun,October 12,,W,False,1-2,True,Philadelphia Eagles,40.0,7.0,21.0,506.0,364.0,142.0,2.0,15.0,273.0,215.0,58.0,9.0,1947,,,
352,5,Sun,October 19,,W,False,2-2,True,Detroit Lions,33.0,24.0,21.0,460.0,354.0,106.0,3.0,21.0,371.0,262.0,109.0,4.0,1947,,,
353,6,Sun,October 26,,W,False,3-2,False,Washington Redskins,56.0,20.0,26.0,486.0,320.0,166.0,3.0,23.0,463.0,411.0,52.0,2.0,1947,,,
354,7,Sun,November 2,,W,False,4-2,False,Boston Yanks,28.0,24.0,22.0,381.0,271.0,110.0,5.0,14.0,283.0,156.0,127.0,4.0,1947,,,
355,8,Sun,November 9,,W,False,5-2,True,Green Bay Packers,20.0,17.0,14.0,320.0,172.0,148.0,9.0,14.0,299.0,175.0,124.0,4.0,1947,,,
356,9,Sun,November 16,,W,False,6-2,False,Los Angeles Rams,41.0,21.0,27.0,388.0,193.0,195.0,6.0,18.0,296.0,214.0,82.0,6.0,1947,,,
357,10,Sun,November 23,,W,False,7-2,True,Pittsburgh Steelers,49.0,7.0,26.0,522.0,242.0,280.0,2.0,17.0,316.0,92.0,224.0,5.0,1947,,,
358,11,Thu,November 27,,W,False,8-2,False,Detroit Lions,34.0,14.0,23.0,437.0,253.0,184.0,4.0,13.0,272.0,237.0,35.0,4.0,1947,,,
359,12,Sun,December 7,,L,False,8-3,True,Los Angeles Rams,14.0,17.0,27.0,507.0,296.0,211.0,6.0,18.0,330.0,182.0,148.0,2.0,1947,,,
360,13,Sun,December 14,,L,False,8-4,True,Chicago Cardinals,21.0,30.0,24.0,502.0,347.0,155.0,6.0,17.0,329.0,247.0,82.0,2.0,1947,,,
361,2,Sun,September 26,,W,False,1-0,False,Green Bay Packers,45.0,7.0,21.0,297.0,57.0,240.0,1.0,15.0,186.0,78.0,108.0,6.0,1948,,,
362,3,Mon,October 4,,W,False,2-0,False,Chicago Cardinals,28.0,17.0,15.0,330.0,124.0,206.0,3.0,15.0,300.0,199.0,101.0,3.0,1948,,,
363,4,Sun,October 10,,W,False,3-0,True,Los Angeles Rams,42.0,21.0,24.0,413.0,243.0,170.0,2.0,19.0,300.0,218.0,82.0,5.0,1948,,,
364,5,Sun,October 17,,W,False,4-0,True,Detroit Lions,28.0,0.0,21.0,397.0,138.0,259.0,5.0,5.0,109.0,76.0,33.0,4.0,1948,,,
365,6,Sun,October 24,,L,False,4-1,False,Philadelphia Eagles,7.0,12.0,14.0,223.0,102.0,121.0,4.0,15.0,175.0,71.0,104.0,3.0,1948,,,
366,7,Sun,October 31,,W,False,5-1,True,New York Giants,35.0,14.0,22.0,461.0,169.0,292.0,7.0,14.0,204.0,137.0,67.0,4.0,1948,,,
367,8,Sun,November 7,,W,False,6-1,False,Los Angeles Rams,21.0,6.0,16.0,328.0,124.0,204.0,2.0,16.0,242.0,125.0,117.0,1.0,1948,,,
368,9,Sun,November 14,,W,False,7-1,True,Green Bay Packers,7.0,6.0,10.0,199.0,87.0,112.0,3.0,12.0,220.0,109.0,111.0,2.0,1948,,,
369,10,Sun,November 21,,W,False,8-1,False,Boston Yanks,51.0,17.0,26.0,468.0,187.0,281.0,1.0,9.0,251.0,98.0,153.0,6.0,1948,,,
370,11,Sun,November 28,,W,False,9-1,True,Washington Redskins,48.0,13.0,24.0,317.0,132.0,185.0,4.0,21.0,335.0,246.0,89.0,7.0,1948,,,
371,12,Sun,December 5,,W,False,10-1,False,Detroit Lions,42.0,14.0,29.0,451.0,221.0,230.0,3.0,13.0,266.0,170.0,96.0,3.0,1948,,,
372,13,Sun,December 12,,L,False,10-2,True,Chicago Cardinals,21.0,24.0,20.0,462.0,310.0,152.0,5.0,20.0,312.0,119.0,193.0,2.0,1948,,,
373,1,Sun,September 25,,W,False,1-0,False,Green Bay Packers,17.0,0.0,19.0,389.0,183.0,206.0,3.0,7.0,187.0,,187.0,6.0,1949,,,
374,2,Sun,October 2,,W,False,2-0,False,Chicago Cardinals,17.0,7.0,16.0,313.0,202.0,111.0,3.0,11.0,209.0,122.0,87.0,1.0,1949,,,
375,3,Sun,October 9,,L,False,2-1,True,Los Angeles Rams,16.0,31.0,17.0,327.0,251.0,76.0,8.0,18.0,336.0,211.0,125.0,4.0,1949,,,
376,4,Sun,October 16,,W,False,3-1,True,Philadelphia Eagles,38.0,21.0,28.0,457.0,257.0,200.0,1.0,14.0,255.0,213.0,42.0,2.0,1949,,,
377,5,Sun,October 23,,L,False,3-2,False,New York Giants,28.0,35.0,28.0,435.0,358.0,77.0,3.0,10.0,367.0,273.0,94.0,,1949,,,
378,6,Sun,October 30,,L,False,3-3,False,Los Angeles Rams,24.0,27.0,18.0,392.0,225.0,167.0,7.0,27.0,385.0,303.0,82.0,4.0,1949,,,
379,7,Sun,November 6,,W,False,4-3,True,Green Bay Packers,24.0,3.0,17.0,337.0,177.0,160.0,3.0,15.0,273.0,85.0,188.0,3.0,1949,,,
380,8,Sun,November 13,,W,False,5-3,True,Detroit Lions,27.0,24.0,24.0,429.0,216.0,213.0,8.0,15.0,307.0,243.0,64.0,6.0,1949,,,
381,9,Sun,November 20,,W,False,6-3,False,Washington Redskins,31.0,21.0,20.0,464.0,315.0,149.0,2.0,13.0,239.0,140.0,99.0,2.0,1949,,,
382,10,Thu,November 24,,W,False,7-3,False,Detroit Lions,28.0,7.0,18.0,346.0,202.0,144.0,2.0,9.0,110.0,70.0,40.0,5.0,1949,,,
383,11,Sun,December 4,,W,False,8-3,True,Pittsburgh Steelers,30.0,21.0,19.0,355.0,201.0,154.0,4.0,14.0,347.0,207.0,140.0,6.0,1949,,,
384,12,Sun,December 11,,W,False,9-3,True,Chicago Cardinals,52.0,21.0,24.0,596.0,468.0,128.0,4.0,17.0,328.0,280.0,48.0,4.0,1949,,,
385,1,Sun,September 17,,W,False,1-0,False,Los Angeles Rams,24.0,20.0,19.0,338.0,137.0,201.0,1.0,15.0,309.0,255.0,54.0,2.0,1950,,,
386,2,Sun,September 24,,W,False,2-0,False,San Francisco 49ers,32.0,20.0,20.0,360.0,172.0,188.0,4.0,17.0,269.0,74.0,195.0,4.0,1950,,,
387,3,Sun,October 1,,L,False,2-1,False,Green Bay Packers,21.0,31.0,23.0,402.0,240.0,162.0,5.0,8.0,223.0,44.0,179.0,2.0,1950,,,
388,4,Sun,October 8,,W,False,3-1,True,Chicago Cardinals,27.0,6.0,23.0,334.0,93.0,241.0,4.0,7.0,135.0,69.0,66.0,2.0,1950,,,
389,5,Sun,October 15,,W,False,4-1,True,Green Bay Packers,28.0,14.0,13.0,215.0,87.0,128.0,1.0,11.0,251.0,80.0,171.0,3.0,1950,,,
390,7,Sun,October 29,,L,False,4-2,False,New York Yanks,27.0,38.0,25.0,472.0,364.0,108.0,6.0,15.0,470.0,276.0,194.0,3.0,1950,,,
391,8,Sun,November 5,,W,False,5-2,False,Detroit Lions,35.0,21.0,25.0,455.0,131.0,324.0,3.0,24.0,467.0,374.0,93.0,3.0,1950,,,
392,9,Sun,November 12,,W,False,6-2,True,New York Yanks,28.0,20.0,20.0,356.0,120.0,236.0,5.0,18.0,318.0,225.0,93.0,1.0,1950,,,
393,10,Sun,November 19,,W,False,7-2,True,San Francisco 49ers,17.0,0.0,19.0,362.0,105.0,257.0,2.0,12.0,270.0,141.0,129.0,3.0,1950,,,
394,11,Sun,November 26,,W,False,8-2,True,Los Angeles Rams,24.0,14.0,21.0,362.0,174.0,188.0,2.0,20.0,334.0,263.0,71.0,4.0,1950,,,
395,12,Sun,December 3,,L,False,8-3,False,Chicago Cardinals,10.0,20.0,14.0,252.0,112.0,140.0,3.0,18.0,375.0,255.0,120.0,2.0,1950,,,
396,13,Sun,December 10,,W,False,9-3,True,Detroit Lions,6.0,3.0,14.0,280.0,145.0,135.0,5.0,13.0,250.0,166.0,84.0,3.0,1950,,,
397,,,Playoffs,,,False,,True,,,,,,,,,,,,,,1950,,,
398,Division,Sun,December 17,,L,False,9-4,False,Los Angeles Rams,14.0,24.0,23.0,370.0,141.0,229.0,3.0,11.0,371.0,297.0,74.0,2.0,1950,,,
399,1,Sun,September 30,,W,False,1-0,False,Green Bay Packers,31.0,20.0,22.0,329.0,152.0,177.0,3.0,17.0,282.0,214.0,68.0,4.0,1951,,,
400,2,Sun,October 7,,L,False,1-1,False,Chicago Cardinals,14.0,28.0,19.0,321.0,262.0,59.0,6.0,15.0,360.0,144.0,216.0,2.0,1951,,,
401,3,Sun,October 14,,W,False,2-1,True,New York Yanks,24.0,21.0,21.0,452.0,141.0,311.0,3.0,17.0,321.0,130.0,191.0,2.0,1951,,,
402,4,Sun,October 21,,W,False,3-1,True,San Francisco 49ers,13.0,7.0,16.0,381.0,134.0,247.0,3.0,18.0,244.0,174.0,70.0,7.0,1951,,,
403,5,Sun,October 28,,W,False,4-1,False,Detroit Lions,28.0,23.0,17.0,384.0,243.0,141.0,2.0,19.0,418.0,299.0,119.0,4.0,1951,,,
404,6,Sun,November 4,,W,False,5-1,False,Washington Redskins,27.0,0.0,21.0,392.0,89.0,303.0,1.0,10.0,175.0,95.0,80.0,5.0,1951,,,
405,7,Sun,November 11,,L,False,5-2,True,Detroit Lions,28.0,41.0,21.0,377.0,283.0,94.0,6.0,24.0,436.0,259.0,177.0,2.0,1951,,,
406,8,Sun,November 18,,W,False,6-2,True,Green Bay Packers,24.0,13.0,25.0,423.0,167.0,256.0,1.0,18.0,240.0,67.0,173.0,3.0,1951,,,
407,9,Sun,November 25,,L,False,6-3,False,Cleveland Browns,21.0,42.0,22.0,237.0,163.0,74.0,2.0,22.0,516.0,243.0,273.0,4.0,1951,,,
408,10,Sun,December 2,,L,False,6-4,True,Los Angeles Rams,17.0,42.0,24.0,351.0,85.0,266.0,,25.0,496.0,290.0,206.0,3.0,1951,,,
409,11,Sun,December 9,,W,False,7-4,False,New York Yanks,45.0,21.0,30.0,485.0,149.0,336.0,2.0,20.0,360.0,248.0,112.0,2.0,1951,,,
410,12,Sun,December 16,,L,False,7-5,True,Chicago Cardinals,14.0,24.0,18.0,398.0,254.0,144.0,6.0,23.0,408.0,135.0,273.0,4.0,1951,,,
411,1,Sun,September 28,,W,False,1-0,False,Green Bay Packers,24.0,14.0,19.0,378.0,237.0,141.0,1.0,11.0,210.0,100.0,110.0,4.0,1952,,,
412,2,Sun,October 5,,L,False,1-1,False,Chicago Cardinals,10.0,21.0,17.0,297.0,142.0,155.0,5.0,13.0,216.0,51.0,165.0,3.0,1952,,,
413,3,Sun,October 12,,W,False,2-1,True,Dallas Texans,38.0,20.0,23.0,395.0,123.0,272.0,2.0,14.0,277.0,139.0,138.0,3.0,1952,,,
414,4,Sun,October 19,,L,False,2-2,True,San Francisco 49ers,16.0,40.0,10.0,191.0,92.0,99.0,4.0,26.0,420.0,183.0,237.0,4.0,1952,,,
415,5,Sun,October 26,,L,False,2-3,False,Los Angeles Rams,7.0,31.0,12.0,159.0,158.0,1.0,4.0,19.0,374.0,173.0,201.0,4.0,1952,,,
416,6,Sun,November 2,,W,False,3-3,False,San Francisco 49ers,20.0,17.0,13.0,206.0,89.0,117.0,1.0,14.0,317.0,147.0,170.0,2.0,1952,,,
417,7,Sun,November 9,,L,False,3-4,True,Green Bay Packers,28.0,41.0,12.0,164.0,89.0,75.0,4.0,19.0,390.0,172.0,218.0,2.0,1952,,,
418,8,Sun,November 16,,L,False,3-5,True,Los Angeles Rams,24.0,40.0,22.0,309.0,113.0,196.0,6.0,15.0,516.0,351.0,165.0,5.0,1952,,,
419,9,Sun,November 23,,W,False,4-5,True,Detroit Lions,24.0,23.0,18.0,395.0,216.0,179.0,5.0,17.0,259.0,110.0,149.0,4.0,1952,,,
420,10,Thu,November 27,,L,False,4-6,False,Dallas Texans,23.0,27.0,15.0,317.0,195.0,122.0,8.0,22.0,334.0,204.0,130.0,4.0,1952,,,
421,11,Sun,December 7,,L,False,4-7,False,Detroit Lions,21.0,45.0,18.0,208.0,171.0,37.0,7.0,25.0,428.0,312.0,116.0,2.0,1952,,,
422,12,Sun,December 14,,W,False,5-7,True,Chicago Cardinals,10.0,7.0,15.0,259.0,110.0,149.0,4.0,14.0,271.0,149.0,122.0,9.0,1952,,,
423,1,Sun,September 27,,L,False,0-1,False,Baltimore Colts,9.0,13.0,20.0,334.0,225.0,109.0,8.0,9.0,164.0,74.0,90.0,3.0,1953,,,
424,2,Sun,October 4,,W,False,1-1,False,Green Bay Packers,17.0,13.0,16.0,220.0,139.0,81.0,4.0,13.0,270.0,188.0,82.0,5.0,1953,,,
425,3,Sun,October 11,,L,False,1-2,True,Baltimore Colts,14.0,16.0,15.0,235.0,134.0,101.0,5.0,19.0,327.0,216.0,111.0,2.0,1953,,,
426,4,Sun,October 18,,L,False,1-3,True,San Francisco 49ers,28.0,35.0,17.0,265.0,191.0,74.0,4.0,20.0,379.0,128.0,251.0,3.0,1953,,,
427,5,Sun,October 25,,L,False,1-4,False,Los Angeles Rams,24.0,38.0,24.0,376.0,296.0,80.0,6.0,19.0,525.0,312.0,213.0,1.0,1953,,,
428,6,Sun,November 1,,L,False,1-5,False,San Francisco 49ers,14.0,24.0,19.0,273.0,244.0,29.0,2.0,29.0,495.0,278.0,217.0,4.0,1953,,,
429,7,Sun,November 8,,T,False,1-5-1,True,Green Bay Packers,21.0,21.0,17.0,288.0,234.0,54.0,3.0,15.0,331.0,237.0,94.0,2.0,1953,,,
430,8,Sun,November 15,,W,False,2-5-1,False,Washington Redskins,27.0,24.0,25.0,354.0,117.0,237.0,5.0,14.0,291.0,177.0,114.0,4.0,1953,,,
431,9,Sun,November 22,,L,False,2-6-1,True,Detroit Lions,16.0,20.0,17.0,335.0,225.0,110.0,5.0,28.0,417.0,240.0,177.0,2.0,1953,,,
432,10,Sun,November 29,,W,False,3-6-1,True,Los Angeles Rams,24.0,21.0,10.0,303.0,177.0,126.0,1.0,19.0,356.0,215.0,141.0,4.0,1953,,,
