,Week,Day,Date,Time,Outcome,OT,Rec,Home,Opp,Score_Tm,Score_Opp,Offense_1stD,Offense_TotYd,Offense_PassY,Offense_RushY,Offense_TO,Defense_1stD,Defense_TotYd,Defense_PassY,Defense_RushY,Defense_TO,Year,Expected Points_Offense,Expected Points_Defense,Expected Points_Sp. Tms
224,7,Sun,October 20,,L,False,1-4-2,False,Cleveland Rams,14.0,26.0,12.0,259.0,63.0,196.0,6.0,7.0,330.0,177.0,153.0,3.0,1940,,,
225,8,Sun,October 27,,W,False,2-4-2,True,Cleveland Rams,17.0,7.0,14.0,223.0,77.0,146.0,4.0,8.0,147.0,54.0,93.0,4.0,1940,,,
226,10,Sun,November 10,,L,False,2-5-2,True,Green Bay Packers,7.0,28.0,12.0,189.0,97.0,92.0,5.0,16.0,388.0,114.0,274.0,1.0,1940,,,
227,12,Sun,November 24,,L,False,2-6-2,False,Brooklyn Dodgers,9.0,14.0,15.0,287.0,88.0,199.0,4.0,9.0,222.0,106.0,116.0,5.0,1940,,,
228,13,Sun,December 1,,L,False,2-7-2,False,Chicago Bears,23.0,31.0,11.0,240.0,139.0,101.0,2.0,8.0,254.0,63.0,191.0,4.0,1940,,,
229,2,Tue,September 16,,L,False,0-1,True,Cleveland Rams,6.0,10.0,11.0,232.0,114.0,118.0,3.0,4.0,170.0,90.0,80.0,2.0,1941,,,
230,4,Sat,September 27,,T,False,0-1-1,True,Detroit Lions,14.0,14.0,8.0,171.0,71.0,100.0,,5.0,162.0,66.0,96.0,1.0,1941,,,
231,5,Sun,October 5,,L,False,0-2-1,False,Green Bay Packers,13.0,14.0,7.0,274.0,195.0,79.0,1.0,9.0,185.0,71.0,114.0,1.0,1941,,,
232,6,Sun,October 12,,L,False,0-3-1,False,Chicago Bears,7.0,53.0,11.0,203.0,100.0,103.0,3.0,17.0,613.0,376.0,237.0,2.0,1941,,,
233,7,Sun,October 19,,W,False,1-3-1,False,Brooklyn Dodgers,20.0,6.0,13.0,318.0,159.0,159.0,2.0,11.0,176.0,63.0,113.0,5.0,1941,,,
234,8,Sun,October 26,,L,False,1-4-1,False,Philadelphia Eagles,14.0,21.0,14.0,297.0,217.0,80.0,5.0,9.0,168.0,99.0,69.0,2.0,1941,,,
235,9,Sun,November 2,,W,False,2-4-1,False,New York Giants,10.0,7.0,16.0,274.0,200.0,74.0,2.0,8.0,147.0,65.0,82.0,2.0,1941,,,
236,11,Sun,November 16,,L,False,2-5-1,False,Green Bay Packers,9.0,17.0,16.0,248.0,148.0,100.0,5.0,13.0,272.0,127.0,145.0,2.0,1941,,,
237,12,Sun,November 23,,W,False,3-5-1,False,Cleveland Rams,7.0,0.0,7.0,131.0,83.0,48.0,2.0,6.0,194.0,91.0,103.0,5.0,1941,,,
238,13,Sun,November 30,,L,False,3-6-1,False,Detroit Lions,3.0,21.0,13.0,235.0,147.0,88.0,7.0,9.0,187.0,94.0,93.0,3.0,1941,,,
239,14,Sun,December 7,,L,False,3-7-1,True,Chicago Bears,24.0,34.0,18.0,329.0,226.0,103.0,3.0,16.0,362.0,158.0,204.0,6.0,1941,,,
240,1,Sun,September 13,,W,False,1-0,True,Cleveland Rams,7.0,0.0,10.0,249.0,99.0,150.0,1.0,11.0,321.0,161.0,160.0,3.0,1942,,,
241,2,Sun,September 20,,W,False,2-0,True,Detroit Lions,13.0,0.0,11.0,208.0,109.0,99.0,,9.0,117.0,59.0,58.0,4.0,1942,,,
242,4,Sun,October 4,,L,False,2-1,True,Green Bay Packers,13.0,17.0,11.0,200.0,95.0,105.0,7.0,9.0,229.0,88.0,141.0,4.0,1942,,,
243,5,Sun,October 11,,L,False,2-2,False,Chicago Bears,14.0,41.0,8.0,199.0,156.0,43.0,2.0,11.0,332.0,252.0,80.0,5.0,1942,,,
244,6,Sun,October 18,,W,False,3-2,False,Detroit Lions,7.0,0.0,12.0,261.0,138.0,123.0,1.0,9.0,179.0,65.0,114.0,3.0,1942,,,
245,7,Sun,October 25,,L,False,3-3,False,Cleveland Rams,3.0,7.0,13.0,214.0,114.0,100.0,4.0,9.0,153.0,93.0,60.0,3.0,1942,,,
246,8,Sun,November 1,,L,False,3-4,False,Green Bay Packers,24.0,55.0,16.0,242.0,138.0,104.0,4.0,13.0,539.0,423.0,116.0,2.0,1942,,,
247,9,Sun,November 8,,L,False,3-5,False,Washington Redskins,0.0,28.0,17.0,264.0,105.0,159.0,5.0,10.0,326.0,181.0,145.0,3.0,1942,,,
248,11,Sun,November 22,,L,False,3-6,False,Pittsburgh Steelers,3.0,19.0,12.0,258.0,183.0,75.0,7.0,8.0,266.0,40.0,226.0,1.0,1942,,,
249,12,Sun,November 29,,L,False,3-7,False,New York Giants,7.0,21.0,17.0,302.0,222.0,80.0,5.0,13.0,262.0,79.0,183.0,1.0,1942,,,
250,13,Sun,December 6,,L,False,3-8,True,Chicago Bears,7.0,21.0,5.0,56.0,73.0,-17.0,4.0,12.0,248.0,61.0,187.0,4.0,1942,,,
251,1,Sun,September 19,,L,False,0-1,False,Detroit Lions,17.0,35.0,9.0,157.0,157.0,,5.0,14.0,288.0,120.0,168.0,4.0,1943,,,
252,3,Sun,October 3,,L,False,0-2,True,Green Bay Packers,7.0,28.0,14.0,255.0,153.0,102.0,6.0,13.0,339.0,155.0,184.0,2.0,1943,,,
253,4,Sun,October 10,,L,False,0-3,False,Chicago Bears,0.0,20.0,13.0,216.0,99.0,117.0,6.0,12.0,297.0,211.0,86.0,3.0,1943,,,
254,5,Sun,October 17,,L,False,0-4,True,Detroit Lions,0.0,7.0,10.0,84.0,46.0,38.0,3.0,9.0,136.0,189.0,-53.0,1.0,1943,,,
255,6,Sun,October 24,,L,False,0-5,False,Washington Redskins,7.0,13.0,12.0,169.0,92.0,77.0,3.0,7.0,179.0,78.0,101.0,3.0,1943,,,
256,7,Sun,October 31,,L,False,0-6,False,Phi/Pit Eagles/Steelers,13.0,34.0,9.0,206.0,175.0,31.0,5.0,16.0,241.0,74.0,167.0,3.0,1943,,,
257,8,Sun,November 7,,L,False,0-7,False,Brooklyn Dodgers,0.0,7.0,8.0,138.0,56.0,82.0,5.0,12.0,200.0,96.0,104.0,4.0,1943,,,
258,9,Sun,November 14,,L,False,0-8,False,Green Bay Packers,14.0,35.0,13.0,209.0,131.0,78.0,5.0,15.0,327.0,296.0,31.0,2.0,1943,,,
259,10,Sun,November 21,,L,False,0-9,False,New York Giants,13.0,24.0,9.0,168.0,88.0,80.0,2.0,14.0,326.0,147.0,179.0,2.0,1943,,,
260,11,Sun,November 28,,L,False,0-10,True,Chicago Bears,24.0,35.0,5.0,202.0,98.0,104.0,4.0,19.0,440.0,241.0,199.0,4.0,1943,,,
261,2,Sun,September 24,,L,False,0-1,True,Cleveland Rams,28.0,30.0,11.0,310.0,182.0,128.0,5.0,6.0,232.0,136.0,96.0,4.0,1944,,,
262,4,Sun,October 8,,L,False,0-2,False,Green Bay Packers,7.0,34.0,8.0,187.0,126.0,61.0,6.0,15.0,388.0,241.0,147.0,3.0,1944,,,
263,5,Sun,October 15,,L,False,0-3,False,Chicago Bears,7.0,34.0,4.0,115.0,26.0,89.0,4.0,13.0,285.0,154.0,131.0,3.0,1944,,,
264,6,Sun,October 22,,L,False,0-4,False,New York Giants,0.0,23.0,10.0,215.0,103.0,112.0,7.0,15.0,333.0,109.0,224.0,6.0,1944,,,
265,7,Sun,October 29,,L,False,0-5,False,Washington Redskins,20.0,42.0,19.0,367.0,180.0,187.0,6.0,8.0,351.0,211.0,140.0,2.0,1944,,,
266,8,Sun,November 5,,L,False,0-6,True,Detroit Lions,6.0,27.0,13.0,284.0,112.0,172.0,9.0,12.0,277.0,194.0,83.0,5.0,1944,,,
267,9,Sun,November 12,,L,False,0-7,False,Detroit Lions,7.0,21.0,17.0,338.0,177.0,161.0,5.0,8.0,119.0,41.0,78.0,1.0,1944,,,
268,10,Sun,November 19,,L,False,0-8,True,Cleveland Rams,6.0,33.0,12.0,210.0,120.0,90.0,5.0,9.0,331.0,196.0,135.0,2.0,1944,,,
269,11,Sun,November 26,,L,False,0-9,True,Green Bay Packers,20.0,35.0,5.0,157.0,138.0,19.0,4.0,11.0,277.0,190.0,87.0,1.0,1944,,,
270,12,Sun,December 3,,L,False,0-10,True,Chicago Bears,7.0,49.0,10.0,94.0,96.0,-2.0,2.0,12.0,412.0,104.0,308.0,1.0,1944,,,
271,1,Sun,September 23,,L,False,0-1,True,Detroit Lions,0.0,10.0,2.0,83.0,57.0,26.0,5.0,11.0,192.0,109.0,83.0,6.0,1945,,,
272,2,Sun,September 30,,L,False,0-2,False,Cleveland Rams,0.0,21.0,6.0,95.0,70.0,25.0,5.0,14.0,373.0,119.0,254.0,4.0,1945,,,
273,3,Sun,October 7,,L,False,0-3,False,Philadelphia Eagles,6.0,21.0,14.0,213.0,170.0,43.0,,9.0,240.0,76.0,164.0,,1945,,,
274,4,Sun,October 14,,W,False,1-3,False,Chicago Bears,16.0,7.0,17.0,327.0,86.0,241.0,2.0,8.0,213.0,196.0,17.0,2.0,1945,,,
275,5,Sun,October 21,,L,False,1-4,False,Detroit Lions,0.0,26.0,8.0,113.0,82.0,31.0,4.0,9.0,326.0,251.0,75.0,2.0,1945,,,
276,6,Sun,October 28,,L,False,1-5,False,Green Bay Packers,14.0,33.0,15.0,374.0,223.0,151.0,2.0,14.0,369.0,233.0,136.0,2.0,1945,,,
277,7,Sun,November 4,,L,False,1-6,False,Washington Redskins,21.0,24.0,14.0,324.0,156.0,168.0,3.0,15.0,384.0,249.0,135.0,,1945,,,
278,8,Sun,November 11,,L,False,1-7,False,Pittsburgh Steelers,0.0,23.0,5.0,83.0,26.0,57.0,4.0,4.0,171.0,,171.0,1.0,1945,,,
279,9,Sun,November 18,,L,False,1-8,True,Cleveland Rams,21.0,35.0,19.0,345.0,294.0,51.0,5.0,13.0,389.0,242.0,147.0,3.0,1945,,,
280,11,Sun,December 2,,L,False,1-9,True,Chicago Bears,20.0,28.0,16.0,293.0,171.0,122.0,1.0,12.0,257.0,134.0,123.0,2.0,1945,,,
281,1,Fri,September 20,,L,False,0-1,False,Pittsburgh Steelers,7.0,14.0,11.0,186.0,79.0,107.0,4.0,8.0,137.0,25.0,112.0,2.0,1946,,,
282,2,Mon,September 30,,W,False,1-1,True,Detroit Lions,34.0,14.0,19.0,343.0,116.0,227.0,4.0,12.0,156.0,173.0,-17.0,7.0,1946,,,
283,3,Sun,October 6,,L,False,1-2,True,Chicago Bears,17.0,34.0,12.0,351.0,218.0,133.0,4.0,22.0,358.0,179.0,179.0,2.0,1946,,,
284,4,Sun,October 13,,W,False,2-2,False,Detroit Lions,36.0,14.0,23.0,394.0,263.0,131.0,4.0,8.0,158.0,182.0,-24.0,3.0,1946,,,
285,5,Sun,October 20,,L,False,2-3,False,New York Giants,24.0,28.0,16.0,303.0,170.0,133.0,4.0,17.0,328.0,294.0,34.0,6.0,1946,,,
286,6,Sun,October 27,,W,False,3-3,True,Los Angeles Rams,34.0,10.0,21.0,359.0,238.0,121.0,3.0,19.0,336.0,173.0,163.0,6.0,1946,,,
287,7,Sun,November 3,,W,False,4-3,False,Boston Yanks,28.0,14.0,20.0,393.0,236.0,157.0,1.0,18.0,276.0,109.0,167.0,4.0,1946,,,
288,8,Sun,November 10,,L,False,4-4,True,Green Bay Packers,7.0,19.0,10.0,237.0,225.0,12.0,10.0,19.0,270.0,50.0,220.0,4.0,1946,,,
289,9,Sun,November 17,,L,False,4-5,False,Los Angeles Rams,14.0,17.0,12.0,268.0,165.0,103.0,5.0,16.0,304.0,162.0,142.0,2.0,1946,,,
290,10,Sun,November 24,,W,False,5-5,False,Green Bay Packers,24.0,6.0,16.0,349.0,106.0,243.0,6.0,11.0,155.0,24.0,131.0,4.0,1946,,,
291,11,Sun,December 1,,W,False,6-5,False,Chicago Bears,35.0,28.0,15.0,297.0,135.0,162.0,4.0,26.0,374.0,232.0,142.0,5.0,1946,,,
292,2,Sun,September 28,,W,False,1-0,True,Detroit Lions,45.0,21.0,26.0,564.0,430.0,134.0,2.0,20.0,315.0,167.0,148.0,4.0,1947,,,
293,3,Sun,October 5,,W,False,2-0,True,Chicago Bears,31.0,7.0,19.0,303.0,157.0,146.0,3.0,11.0,229.0,131.0,98.0,6.0,1947,,,
294,4,Sun,October 12,,W,False,3-0,False,Green Bay Packers,14.0,10.0,21.0,342.0,125.0,217.0,4.0,12.0,261.0,110.0,151.0,2.0,1947,,,
295,5,Sun,October 19,,L,False,3-1,False,Los Angeles Rams,7.0,27.0,15.0,214.0,134.0,80.0,3.0,22.0,366.0,106.0,260.0,2.0,1947,,,
296,6,Sun,October 26,,W,False,4-1,True,Boston Yanks,27.0,7.0,26.0,427.0,253.0,174.0,4.0,8.0,214.0,123.0,91.0,3.0,1947,,,
297,7,Sun,November 2,,W,False,5-1,True,Los Angeles Rams,17.0,10.0,22.0,393.0,238.0,155.0,4.0,15.0,331.0,109.0,222.0,7.0,1947,,,
298,8,Sun,November 9,,W,False,6-1,False,Detroit Lions,17.0,7.0,11.0,246.0,74.0,172.0,3.0,11.0,198.0,92.0,106.0,6.0,1947,,,
299,9,Sun,November 16,,W,False,7-1,True,Green Bay Packers,21.0,20.0,16.0,269.0,157.0,112.0,4.0,15.0,249.0,172.0,77.0,1.0,1947,,,
300,10,Sun,November 23,,L,False,7-2,False,Washington Redskins,21.0,45.0,21.0,353.0,291.0,62.0,7.0,26.0,488.0,355.0,133.0,2.0,1947,,,
301,11,Sun,November 30,,L,False,7-3,False,New York Giants,31.0,35.0,26.0,496.0,280.0,216.0,4.0,18.0,429.0,180.0,249.0,2.0,1947,,,
302,12,Sun,December 7,,W,False,8-3,False,Philadelphia Eagles,45.0,21.0,21.0,379.0,194.0,185.0,1.0,19.0,383.0,314.0,69.0,4.0,1947,,,
303,13,Sun,December 14,,W,False,9-3,False,Chicago Bears,30.0,21.0,17.0,329.0,247.0,82.0,2.0,24.0,502.0,347.0,155.0,6.0,1947,,,
304,,,Playoffs,,,False,,True,,,,,,,,,,,,,,1947,,,
305,Championship,Sun,December 28,,W,False,10-3,True,Philadelphia Eagles,28.0,21.0,11.0,336.0,54.0,282.0,3.0,22.0,357.0,297.0,60.0,3.0,1947,,,
306,2,Fri,September 24,,W,False,1-0,True,Philadelphia Eagles,21.0,14.0,14.0,340.0,151.0,189.0,2.0,15.0,331.0,207.0,124.0,4.0,1948,,,
307,3,Mon,October 4,,L,False,1-1,True,Chicago Bears,17.0,28.0,15.0,300.0,199.0,101.0,3.0,15.0,330.0,124.0,206.0,3.0,1948,,,
308,4,Sun,October 10,,W,False,2-1,False,Green Bay Packers,17.0,7.0,16.0,355.0,35.0,320.0,6.0,12.0,237.0,122.0,115.0,4.0,1948,,,
309,5,Sun,October 17,,W,False,3-1,False,New York Giants,63.0,35.0,23.0,579.0,280.0,299.0,1.0,26.0,392.0,247.0,145.0,2.0,1948,,,
310,6,Sun,October 24,,W,False,4-1,True,Boston Yanks,49.0,27.0,20.0,442.0,142.0,300.0,3.0,12.0,223.0,147.0,76.0,6.0,1948,,,
311,7,Sun,October 31,,W,False,5-1,False,Los Angeles Rams,27.0,22.0,27.0,477.0,299.0,178.0,3.0,19.0,460.0,406.0,54.0,3.0,1948,,,
312,8,Sun,November 7,,W,False,6-1,True,Detroit Lions,56.0,20.0,23.0,484.0,251.0,233.0,3.0,15.0,357.0,252.0,105.0,3.0,1948,,,
313,9,Sun,November 14,,W,False,7-1,False,Pittsburgh Steelers,24.0,7.0,18.0,368.0,184.0,184.0,1.0,14.0,327.0,186.0,141.0,5.0,1948,,,
314,10,Sun,November 21,,W,False,8-1,True,Los Angeles Rams,27.0,24.0,22.0,386.0,216.0,170.0,2.0,14.0,415.0,323.0,92.0,3.0,1948,,,
315,11,Thu,November 25,,W,False,9-1,False,Detroit Lions,28.0,14.0,10.0,263.0,159.0,104.0,,19.0,370.0,186.0,184.0,4.0,1948,,,
316,12,Sun,December 5,,W,False,10-1,True,Green Bay Packers,42.0,7.0,25.0,388.0,99.0,289.0,2.0,9.0,132.0,10.0,122.0,5.0,1948,,,
317,13,Sun,December 12,,W,False,11-1,False,Chicago Bears,24.0,21.0,20.0,312.0,119.0,193.0,2.0,20.0,462.0,310.0,152.0,5.0,1948,,,
318,,,Playoffs,,,False,,True,,,,,,,,,,,,,,1948,,,
319,Championship,Sun,December 19,,L,False,11-2,False,Philadelphia Eagles,0.0,7.0,6.0,131.0,35.0,96.0,3.0,16.0,232.0,7.0,225.0,3.0,1948,,,
320,1,Mon,September 26,,W,False,1-0,True,Washington Redskins,38.0,7.0,21.0,415.0,150.0,265.0,3.0,20.0,319.0,217.0,102.0,4.0,1949,,,
321,2,Sun,October 2,,L,False,1-1,True,Chicago Bears,7.0,17.0,11.0,209.0,122.0,87.0,1.0,16.0,313.0,202.0,111.0,3.0,1949,,,
322,3,Sat,October 8,,L,False,1-2,False,Philadelphia Eagles,3.0,28.0,13.0,213.0,57.0,156.0,3.0,20.0,376.0,107.0,269.0,2.0,1949,,,
323,4,Sun,October 16,,W,False,2-2,False,Green Bay Packers,39.0,17.0,14.0,244.0,31.0,213.0,4.0,17.0,309.0,179.0,130.0,6.0,1949,,,
324,5,Sun,October 23,,L,False,2-3,True,Detroit Lions,7.0,24.0,10.0,276.0,117.0,159.0,8.0,16.0,336.0,210.0,126.0,5.0,1949,,,
325,6,Sun,October 30,,L,False,2-4,True,New York Giants,38.0,41.0,23.0,390.0,82.0,308.0,3.0,18.0,320.0,139.0,181.0,2.0,1949,,,
326,7,Sun,November 6,,W,False,3-4,False,Detroit Lions,42.0,19.0,16.0,317.0,162.0,155.0,4.0,20.0,361.0,172.0,189.0,5.0,1949,,,
327,8,Sun,November 13,,W,False,4-4,False,New York Bulldogs,65.0,20.0,32.0,572.0,253.0,319.0,2.0,20.0,393.0,254.0,139.0,7.0,1949,,,
328,9,Sun,November 20,,T,False,4-4-1,True,Los Angeles Rams,28.0,28.0,19.0,258.0,89.0,169.0,5.0,22.0,465.0,278.0,187.0,6.0,1949,,,
329,10,Sun,November 27,,W,False,5-4-1,True,Green Bay Packers,41.0,21.0,17.0,344.0,199.0,145.0,3.0,19.0,319.0,164.0,155.0,4.0,1949,,,
330,11,Sun,December 4,,W,False,6-4-1,False,Los Angeles Rams,31.0,27.0,14.0,277.0,171.0,106.0,2.0,19.0,379.0,222.0,157.0,6.0,1949,,,
331,12,Sun,December 11,,L,False,6-5-1,False,Chicago Bears,21.0,52.0,17.0,328.0,280.0,48.0,4.0,24.0,596.0,468.0,128.0,4.0,1949,,,
332,2,Sun,September 24,,L,False,0-1,True,Philadelphia Eagles,7.0,45.0,12.0,265.0,155.0,110.0,12.0,26.0,439.0,163.0,276.0,4.0,1950,,,
333,3,Mon,October 2,,W,False,1-1,True,Baltimore Colts,55.0,13.0,27.0,553.0,281.0,272.0,2.0,11.0,186.0,143.0,43.0,7.0,1950,,,
334,4,Sun,October 8,,L,False,1-2,False,Chicago Bears,6.0,27.0,7.0,135.0,69.0,66.0,2.0,23.0,334.0,93.0,241.0,4.0,1950,,,
335,5,Sun,October 15,,L,False,1-3,False,Cleveland Browns,24.0,34.0,15.0,263.0,126.0,137.0,2.0,21.0,412.0,369.0,43.0,3.0,1950,,,
336,6,Sun,October 22,,W,False,2-3,False,Washington Redskins,38.0,28.0,18.0,429.0,289.0,140.0,2.0,21.0,400.0,275.0,125.0,6.0,1950,,,
337,7,Sun,October 29,,W,False,3-3,True,New York Giants,17.0,3.0,16.0,304.0,110.0,194.0,4.0,10.0,171.0,73.0,98.0,3.0,1950,,,
338,8,Sun,November 5,,L,False,3-4,True,Cleveland Browns,7.0,10.0,12.0,267.0,194.0,73.0,5.0,16.0,351.0,114.0,237.0,2.0,1950,,,
339,9,Sun,November 12,,L,False,3-5,False,New York Giants,21.0,51.0,18.0,326.0,231.0,95.0,4.0,22.0,552.0,243.0,309.0,2.0,1950,,,
340,10,Sun,November 19,,W,False,4-5,False,Philadelphia Eagles,14.0,10.0,16.0,323.0,133.0,190.0,1.0,16.0,292.0,89.0,203.0,2.0,1950,,,
341,11,Thu,November 23,,L,False,4-6,True,Pittsburgh Steelers,17.0,28.0,16.0,283.0,169.0,114.0,4.0,19.0,351.0,131.0,220.0,5.0,1950,,,
342,12,Sun,December 3,,W,False,5-6,True,Chicago Bears,20.0,10.0,18.0,375.0,255.0,120.0,2.0,14.0,252.0,112.0,140.0,3.0,1950,,,
343,13,Sun,December 10,,L,False,5-7,False,Pittsburgh Steelers,7.0,28.0,19.0,367.0,274.0,93.0,5.0,17.0,408.0,211.0,197.0,5.0,1950,,,
344,1,Sun,September 30,,L,False,0-1,True,Philadelphia Eagles,14.0,17.0,12.0,247.0,109.0,138.0,5.0,12.0,221.0,109.0,112.0,5.0,1951,,,
345,2,Sun,October 7,,W,False,1-1,True,Chicago Bears,28.0,14.0,15.0,360.0,144.0,216.0,2.0,19.0,321.0,262.0,59.0,6.0,1951,,,
346,3,Sun,October 14,,L,False,1-2,False,New York Giants,17.0,28.0,17.0,283.0,187.0,96.0,4.0,16.0,269.0,90.0,179.0,8.0,1951,,,
347,4,Sun,October 21,,L,False,1-3,False,Washington Redskins,3.0,7.0,22.0,365.0,134.0,231.0,2.0,14.0,290.0,58.0,232.0,1.0,1951,,,
348,5,Sun,October 28,,L,False,1-4,True,Pittsburgh Steelers,14.0,28.0,23.0,392.0,227.0,165.0,6.0,11.0,287.0,159.0,128.0,1.0,1951,,,
349,6,Sun,November 4,,L,False,1-5,True,Cleveland Browns,17.0,34.0,25.0,318.0,227.0,91.0,5.0,25.0,412.0,174.0,238.0,1.0,1951,,,
350,7,Sun,November 11,,L,False,1-6,False,Los Angeles Rams,21.0,45.0,16.0,342.0,214.0,128.0,4.0,23.0,518.0,281.0,237.0,2.0,1951,,,
351,8,Sun,November 18,,W,False,2-6,False,San Francisco 49ers,27.0,21.0,17.0,437.0,189.0,248.0,1.0,26.0,379.0,148.0,231.0,3.0,1951,,,
352,9,Sun,November 25,,L,False,2-7,True,New York Giants,0.0,10.0,13.0,152.0,87.0,65.0,1.0,7.0,153.0,46.0,107.0,3.0,1951,,,
353,10,Sun,December 2,,L,False,2-8,False,Cleveland Browns,28.0,49.0,22.0,348.0,192.0,156.0,8.0,20.0,270.0,191.0,79.0,5.0,1951,,,
354,11,Sun,December 9,,L,False,2-9,True,Washington Redskins,17.0,20.0,19.0,334.0,178.0,156.0,2.0,21.0,334.0,103.0,231.0,2.0,1951,,,
355,12,Sun,December 16,,W,False,3-9,False,Chicago Bears,24.0,14.0,23.0,408.0,135.0,273.0,4.0,18.0,398.0,254.0,144.0,6.0,1951,,,
356,1,Mon,September 29,,L,False,0-1,True,Washington Redskins,7.0,23.0,7.0,104.0,18.0,86.0,2.0,21.0,283.0,87.0,196.0,3.0,1952,,,
357,2,Sun,October 5,,W,False,1-1,True,Chicago Bears,21.0,10.0,13.0,216.0,51.0,165.0,3.0,17.0,297.0,142.0,155.0,5.0,1952,,,
358,3,Sun,October 12,,W,False,2-1,False,Washington Redskins,17.0,6.0,18.0,306.0,95.0,211.0,3.0,13.0,187.0,77.0,110.0,1.0,1952,,,
359,4,Sun,October 19,,W,False,3-1,False,New York Giants,24.0,23.0,17.0,316.0,161.0,155.0,3.0,10.0,238.0,146.0,92.0,3.0,1952,,,
360,5,Sun,October 26,,L,False,3-2,True,Pittsburgh Steelers,28.0,34.0,19.0,417.0,208.0,209.0,2.0,13.0,313.0,199.0,114.0,3.0,1952,,,
361,6,Sun,November 2,,L,False,3-3,True,New York Giants,6.0,28.0,17.0,311.0,147.0,164.0,10.0,9.0,258.0,108.0,150.0,3.0,1952,,,
362,7,Sun,November 9,,L,False,3-4,False,Cleveland Browns,13.0,28.0,12.0,195.0,15.0,180.0,1.0,22.0,423.0,239.0,184.0,2.0,1952,,,
363,8,Sun,November 16,,L,False,3-5,False,Philadelphia Eagles,7.0,10.0,20.0,226.0,94.0,132.0,2.0,8.0,183.0,117.0,66.0,5.0,1952,,,
364,9,Sun,November 23,,L,False,3-6,False,Pittsburgh Steelers,14.0,17.0,19.0,278.0,94.0,184.0,3.0,14.0,226.0,122.0,104.0,3.0,1952,,,
365,10,Sun,November 30,,W,False,4-6,True,Philadelphia Eagles,28.0,22.0,11.0,178.0,81.0,97.0,2.0,21.0,354.0,243.0,111.0,4.0,1952,,,
366,11,Sun,December 7,,L,False,4-7,True,Cleveland Browns,0.0,10.0,9.0,150.0,98.0,52.0,5.0,13.0,332.0,175.0,157.0,6.0,1952,,,
367,12,Sun,December 14,,L,False,4-8,False,Chicago Bears,7.0,10.0,14.0,271.0,149.0,122.0,9.0,15.0,259.0,110.0,149.0,4.0,1952,,,
368,1,Sun,September 27,,L,False,0-1,True,Washington Redskins,13.0,24.0,17.0,334.0,172.0,162.0,6.0,10.0,225.0,90.0,135.0,3.0,1953,,,
369,2,Sun,October 4,,L,False,0-2,True,Cleveland Browns,7.0,27.0,17.0,239.0,128.0,111.0,5.0,12.0,343.0,272.0,71.0,2.0,1953,,,
370,3,Sun,October 11,,L,False,0-3,False,Pittsburgh Steelers,28.0,31.0,16.0,233.0,161.0,72.0,5.0,24.0,354.0,268.0,86.0,5.0,1953,,,
371,4,Sun,October 18,,L,False,0-4,False,New York Giants,7.0,21.0,14.0,155.0,156.0,-1.0,4.0,10.0,219.0,155.0,64.0,3.0,1953,,,
372,5,Sun,October 25,,L,False,0-5,True,Philadelphia Eagles,17.0,56.0,12.0,195.0,136.0,59.0,4.0,32.0,542.0,337.0,205.0,3.0,1953,,,
373,6,Sun,November 1,,L,False,0-6,True,New York Giants,20.0,23.0,19.0,311.0,249.0,62.0,6.0,9.0,228.0,110.0,118.0,5.0,1953,,,
374,7,Sun,November 8,,L,False,0-7,False,Washington Redskins,17.0,28.0,11.0,241.0,79.0,162.0,2.0,18.0,367.0,105.0,262.0,2.0,1953,,,
375,8,Sun,November 15,,T,False,0-7-1,True,Los Angeles Rams,24.0,24.0,20.0,349.0,149.0,200.0,3.0,17.0,291.0,117.0,174.0,3.0,1953,,,
376,9,Sat,November 21,,L,False,0-8-1,False,Philadelphia Eagles,0.0,38.0,10.0,111.0,53.0,58.0,4.0,27.0,491.0,280.0,211.0,4.0,1953,,,
377,10,Sun,November 29,,L,False,0-9-1,False,Cleveland Browns,16.0,27.0,18.0,374.0,241.0,133.0,2.0,18.0,358.0,243.0,115.0,1.0,1953,,,
378,11,Sun,December 6,,L,False,0-10-1,True,Pittsburgh Steelers,17.0,21.0,14.0,212.0,165.0,47.0,4.0,18.0,210.0,63.0,147.0,3.0,1953,,,
379,12,Sun,December 13,,W,False,1-10-1,False,Chicago Bears,24.0,17.0,16.0,288.0,174.0,114.0,3.0,21.0,398.0,324.0,74.0,2.0,1953,,,
380,1,Sun,September 26,,L,False,0-1,True,New York Giants,10.0,41.0,7.0,176.0,71.0,105.0,4.0,20.0,381.0,226.0,155.0,2.0,1954,,,
381,2,Sun,October 3,,L,False,0-2,True,Philadelphia Eagles,16.0,35.0,11.0,129.0,91.0,38.0,7.0,19.0,451.0,422.0,29.0,8.0,1954,,,
382,3,Sun,October 10,,L,False,0-3,False,Cleveland Browns,7.0,31.0,13.0,261.0,183.0,78.0,3.0,21.0,431.0,333.0,98.0,2.0,1954,,,
383,4,Sun,October 17,,L,False,0-4,False,New York Giants,17.0,31.0,18.0,302.0,121.0,181.0,5.0,13.0,320.0,171.0,149.0,4.0,1954,,,
384,5,Sun,October 24,,L,False,0-5,True,Cleveland Browns,3.0,35.0,8.0,160.0,100.0,60.0,4.0,23.0,327.0,235.0,92.0,2.0,1954,,,
